скорость ПП колеса,скорость ПЛ колеса,скорость ЗП колеса,скорость ЗЛ колеса,заданный момент двигателя,реализованный момент двигателя,ток Фазной Обмотки,ток Обмотки Возбуждения,температура тягового двигателя,температура инвертора,скорость двигателя,мощность двигателя,положение рейки перед,ток рейки перед,температура рейки перед,положение рейки зад,ток рейки зад,температура рейки зад,напряжение ТАБ высокое ,ток батареи ТАБ,time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,0.0,0.0,53.0,0.0,2.0,357.7,-1.2,12:59:33.910020
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,40.0,0.0,53.0,0.0,2.0,357.7,-1.2,12:59:34.310558
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-40.0,0.0,53.0,0.0,2.0,357.7,-1.2,12:59:35.111868
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,10.0,0.0,53.0,0.0,2.0,357.7,-1.2,12:59:35.513431
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,0.0,0.0,53.0,0.0,2.0,357.7,-1.2,12:59:35.876342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-70.0,0.0,53.0,0.0,2.0,357.7,-1.2,12:59:36.246204
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,30.0,0.0,53.0,0.0,2.0,357.7,-1.2,12:59:36.615466
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,40.0,0.0,53.0,0.0,2.0,357.7,-1.2,12:59:36.994232
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,20.0,0.0,53.0,0.0,2.0,357.7,-1.2,12:59:37.363880
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-40.0,0.0,53.0,0.0,2.0,357.7,-1.2,12:59:37.717267
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,20.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:38.080452
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,70.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:38.418714
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,40.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:38.797817
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-30.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:39.168084
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,30.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:39.538072
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,70.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:39.901415
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,50.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:40.270474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,80.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:40.687135
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,40.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:41.041481
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-10.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:41.404608
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,20.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:41.758903
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,80.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:42.128542
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,100.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:42.491619
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,40.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:42.830107
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-30.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:43.193451
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,30.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:43.547557
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,10.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:43.911047
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,60.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:44.280812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,70.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:44.635237
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,0.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:44.998260
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,40.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:45.383814
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,60.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:45.753488
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,50.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:46.138551
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-60.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:46.501585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-20.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:46.887527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-40.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:47.258088
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,30.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:47.659432
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,40.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:48.022234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,0.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:48.407827
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,90.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:48.777074
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-30.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:49.146416
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-10.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:49.509475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-10.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:49.895096
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-50.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:50.265169
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-10.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:50.628336
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-10.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:50.997817
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,10.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:51.367679
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-20.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:51.715507
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,0.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:52.071256
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,80.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:52.412791
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,40.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:52.779629
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,10.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:53.131637
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,10.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:53.501660
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,0.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:53.849471
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-50.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:54.219354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,30.0,0.0,53.0,0.0,2.0,357.7,0.0,12:59:54.620743
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,9500.0,0.0,0.0,-6.0,-60.0,0.0,53.0,2.0,357.7,-1.6,12:59:54.983779
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-30.0,0.0,53.0,0.0,2.0,357.7,-1.6,12:59:55.353677
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-20.0,0.0,53.0,0.0,2.0,357.7,-1.6,12:59:55.723720
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-20.0,0.0,53.0,0.0,2.0,357.7,-1.2,12:59:56.108838
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,33.75,9500.0,0.0,0.0,-6.0,-30.0,0.0,0.0,2.0,357.7,-1.2,12:59:56.488052
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-80.0,0.0,53.0,0.0,2.0,357.7,-1.2,12:59:56.872771
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,10.0,0.0,53.0,0.0,2.0,357.7,-1.2,12:59:57.273993
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,-50.0,0.0,53.0,0.0,0.0,357.7,-1.2,12:59:57.674596
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-6.0,50.0,0.0,53.0,0.0,2.0,357.7,-1.2,12:59:58.076028
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,2.0,3610.0,0.0,33.0,5300.0,2.0,357.7,-1.2,12:59:58.476107
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,-481.0,-13930.0,0.0,0.0,8800.0,2.0,357.5,-2.4,12:59:58.892117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,-951.0,-8130.0,0.0,27.0,10000.0,2.0,357.5,-2.4,12:59:59.392277
0.28,0.32,0.0,0.0,1.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,-363.0,7670.0,0.0,0.0,10000.0,2.0,357.5,-2.4,12:59:59.945263
0.15,0.15,0.0,0.0,0.0,0.78,5.08,1.78,33.75,23.75,0.0,0.0,-131.0,11620.0,0.0,25.0,9700.0,2.0,357.5,-2.4,13:00:00.346455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,102.0,19340.0,0.0,25.0,9300.0,2.0,357.5,-2.4,13:00:00.731624
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,638.0,20500.0,0.0,25.0,7800.0,2.0,357.5,-2.4,13:00:01.132659
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,23.75,0.0,0.0,776.0,17650.0,0.0,25.0,5500.0,2.0,357.5,-2.4,13:00:01.533395
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,33.75,9500.0,0.0,328.0,-5520.0,0.0,25.0,4500.0,2.0,357.5,-2.4,13:00:01.949574
0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,-55.0,-2200.0,0.0,26.0,4300.0,2.0,357.5,-2.4,13:00:02.334444
0.31,0.15,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,15.0,-1450.0,0.0,27.0,4200.0,2.0,357.5,-2.4,13:00:02.782433
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,13.0,-2460.0,0.0,27.0,4300.0,2.0,357.5,-2.4,13:00:03.183157
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,354.0,11080.0,0.0,274.0,12900.0,2.0,357.5,-2.4,13:00:03.621748
0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,693.0,16790.0,0.0,-578.0,13400.0,2.0,357.5,-2.4,13:00:04.021664
0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,33.75,9500.0,0.0,0.0,296.0,0.0,-70.0,14900.0,2.0,357.5,-2.4,13:00:04.422476
0.37,0.0,0.17,0.17,0.0,0.0,0.0,0.0,33.75,23.75,0.0,0.0,-20.0,-970.0,0.0,-233.0,7900.0,2.0,357.5,-2.4,13:00:04.822988
0.15,0.0,0.15,0.17,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,127.0,10070.0,0.0,-144.0,10000.0,2.0,357.5,-2.4,13:00:05.239140
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,103.0,6140.0,0.0,-72.0,12500.0,2.0,357.5,-2.4,13:00:05.640051
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,57.0,-3230.0,0.0,-27.0,14000.0,2.0,357.5,-2.4,13:00:06.041722
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,35.0,-9010.0,0.0,-4.0,14900.0,2.0,357.5,-2.4,13:00:06.443010
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,21.0,-12630.0,0.0,10.0,15700.0,2.0,357.5,-2.4,13:00:06.944466
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,17.0,-13850.0,0.0,18.0,16100.0,2.0,357.5,-2.4,13:00:07.344433
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,14.0,-14290.0,0.0,23.0,16200.0,2.0,357.5,-2.4,13:00:07.729585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,33.75,9500.0,0.0,0.0,11.0,-14420.0,0.0,24.0,2.0,357.5,-2.4,13:00:08.129620
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,10.0,-14290.0,0.0,26.0,15900.0,2.0,357.5,-2.4,13:00:08.545875
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,10.0,-14130.0,0.0,26.0,15800.0,2.0,357.5,-2.4,13:00:08.930671
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,10.0,-14170.0,0.0,27.0,15800.0,2.0,357.5,-2.4,13:00:09.347222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,10.0,-14100.0,0.0,27.0,15600.0,2.0,357.5,-2.4,13:00:09.732574
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,10.0,-14150.0,0.0,27.0,15600.0,2.0,357.3,-3.4,13:00:10.132794
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,33.75,9500.0,0.0,0.0,10.0,-13600.0,28.0,15600.0,2.0,357.3,-3.4,13:00:10.533816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,10.0,-13880.0,0.0,29.0,15300.0,2.0,357.3,-3.4,13:00:10.934220
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,9.0,-13950.0,0.0,29.0,13500.0,2.0,357.3,-3.4,13:00:11.334840
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,9.0,-13830.0,0.0,29.0,10600.0,2.0,357.3,-3.4,13:00:11.798370
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,8.0,-13860.0,0.0,29.0,9600.0,2.0,357.3,-3.4,13:00:12.315600
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,8.0,-13860.0,0.0,29.0,9400.0,2.0,357.3,-3.4,13:00:12.786307
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,8.0,-13850.0,0.0,29.0,9300.0,2.0,357.3,-3.4,13:00:13.171206
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,8.0,-13860.0,0.0,29.0,9300.0,9300.0,0.0,132.33,13:00:13.541699
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,33.75,23.75,0.0,0.0,8.0,-13880.0,0.0,29.0,9400.0,2.0,357.3,-3.4,13:00:13.957778
0.0,0.0,0.0,0.0,3.0,2.34,10.16,1.78,33.75,23.75,0.0,0.0,-6.0,-16050.0,0.0,36.0,11900.0,2.0,357.3,-3.4,13:00:14.359031
0.0,0.0,0.0,0.0,5.0,3.91,10.16,3.02,33.75,23.75,0.0,0.0,-467.0,-19900.0,0.0,402.0,17400.0,2.0,357.3,-3.4,13:00:14.744235
0.0,0.0,0.0,0.28,12.45,8.59,20.31,4.94,33.75,23.75,0.0,0.0,-513.0,-13770.0,0.0,533.0,20200.0,2.0,357.2,-4.3,13:00:15.160971
0.35,0.0,0.0,0.15,14.0,12.5,30.47,6.45,33.75,23.75,22.48,0.0,-1003.0,-20480.0,0.0,901.0,15600.0,2.0,357.2,-4.3,13:00:15.564869
0.42,0.33,0.25,0.32,21.0,16.41,40.62,7.96,33.75,23.75,69.37,0.0,-1015.0,-11290.0,0.0,956.0,15000.0,2.0,357.2,-4.3,13:00:15.965924
1.09,0.75,0.7,0.97,21.0,20.31,50.78,9.47,33.75,23.75,143.66,0.0,-975.0,-6590.0,0.0,981.0,23100.0,2.0,357.2,-4.3,13:00:16.366917
1.78,1.27,1.24,1.69,17.0,17.19,30.47,6.45,33.75,23.75,247.87,0.01,-981.0,-7220.0,0.0,993.0,-32636.0,2.0,357.2,-4.3,13:00:16.729763
2.09,1.4,1.4,1.96,15.0,14.84,25.39,6.04,33.75,23.75,319.0,0.01,-982.0,-5340.0,0.0,998.0,-27136.0,2.0,357.2,-4.3,13:00:17.114417
2.0,1.45,1.44,1.94,15.0,15.0,86.33,1.37,3.29,33.75,9500.0,0.04,29800.0,-3730.0,0.0,998.0,-25236.0,2.0,357.2,-4.3,13:00:17.499803
2.1,1.57,1.52,2.08,16.0,15.62,30.47,6.04,33.75,23.75,362.66,0.01,-980.0,-3410.0,0.0,998.0,-25736.0,2.0,356.8,-7.5,13:00:17.870322
2.42,1.75,1.74,2.38,16.0,15.62,30.47,6.45,33.75,23.75,404.3,0.01,-957.0,930.0,0.0,984.0,30400.0,2.0,356.8,-7.5,13:00:18.271214
2.81,2.05,1.98,2.75,16.0,16.41,30.47,6.45,33.75,23.75,472.9,0.01,-905.0,1370.0,0.0,941.0,14700.0,2.0,356.8,-7.5,13:00:18.671657
3.17,2.23,2.29,3.09,15.0,13.28,25.39,6.04,33.75,23.75,514.02,0.01,-883.0,-170.0,0.0,906.0,6400.0,2.0,356.8,-7.5,13:00:19.072345
3.26,2.4,2.43,3.31,15.0,14.84,25.39,5.76,33.75,23.75,554.74,0.01,-896.0,-810.0,0.0,908.0,6100.0,2.0,356.8,-7.5,13:00:19.473595
3.83,2.62,2.62,3.6,15.0,15.62,30.47,6.45,33.75,23.75,615.97,0.01,-950.0,-5160.0,0.0,906.0,6000.0,2.0,356.8,-7.5,13:00:19.874617
3.94,3.09,2.82,3.59,14.0,14.84,25.39,6.04,33.75,23.75,674.14,0.01,-952.0,-1580.0,0.0,422.0,7000.0,2.0,356.8,-7.5,13:00:20.275202
4.28,3.08,3.01,4.09,14.0,13.28,25.39,5.76,33.75,23.75,720.24,0.01,-947.0,-3000.0,0.0,806.0,8400.0,2.0,356.8,-7.5,13:00:20.675663
4.48,3.19,3.21,4.22,14.0,13.28,25.39,5.76,33.75,23.75,738.36,0.01,-971.0,-6410.0,0.0,877.0,9700.0,2.0,356.8,-7.5,13:00:21.038276
4.61,3.22,3.21,4.43,14.0,12.5,25.39,5.76,33.75,23.75,763.59,0.01,-972.0,-7130.0,0.0,907.0,7200.0,2.0,356.8,-7.5,13:00:21.423909
4.6,3.34,3.36,4.56,13.0,13.28,25.39,5.76,33.75,23.75,785.36,0.01,-973.0,-7050.0,0.0,895.0,4500.0,2.0,356.8,-7.5,13:00:21.893995
4.79,3.42,3.49,4.71,13.0,12.5,25.39,4.94,33.75,23.75,785.36,0.1,15808.0,-4380.0,0.0,946.0,9100.0,2.0,356.4,-9.0,13:00:22.279374
4.74,3.49,3.47,4.69,12.0,12.5,25.39,5.76,33.75,23.75,821.12,0.01,-972.0,-6680.0,0.0,962.0,13800.0,2.0,356.4,-9.0,13:00:22.679813
4.82,3.36,3.4,4.67,13.0,11.72,20.31,4.94,33.75,23.75,804.98,0.01,-979.0,-7530.0,0.0,979.0,25200.0,2.0,356.4,-9.0,13:00:23.080100
4.75,3.33,3.39,4.65,13.0,12.5,25.39,5.76,33.75,23.75,801.84,0.01,-977.0,-5410.0,0.0,980.0,27400.0,2.0,356.4,-9.0,13:00:23.480230
4.69,3.26,3.31,4.49,13.0,13.28,25.39,5.76,33.75,23.75,787.06,0.01,-930.0,1130.0,0.0,954.0,20200.0,2.0,356.4,-9.0,13:00:23.880559
4.49,3.2,3.32,4.54,14.0,13.28,25.39,5.76,33.75,23.75,765.12,0.01,-919.0,50.0,0.0,926.0,8700.0,2.0,356.4,-9.0,13:00:24.232475
4.68,3.2,3.33,3.31,5.02,13.28,25.39,6.04,33.75,23.75,778.23,0.01,-914.0,600.0,0.0,923.0,5800.0,2.0,356.4,-9.0,13:00:24.612610
4.5,3.29,3.33,4.51,15.0,13.28,25.39,5.76,33.75,23.75,780.27,0.01,-945.0,-4100.0,0.0,947.0,8300.0,2.0,356.4,-9.0,13:00:24.982499
4.66,3.32,3.33,4.59,15.0,14.84,25.39,5.76,33.75,23.75,784.2,0.01,-922.0,-560.0,0.0,944.0,7700.0,2.0,356.4,-9.0,13:00:25.345680
4.83,3.48,3.45,4.59,15.0,14.84,25.39,6.04,35.0,23.75,803.22,0.02,-816.0,-190.0,0.0,837.0,9600.0,2.0,356.4,-9.0,13:00:25.730482
