скорость ПП колеса,скорость ПЛ колеса,скорость ЗП колеса,скорость ЗЛ колеса,заданный момент двигателя,реализованный момент двигателя,ток Фазной Обмотки,ток Обмотки Возбуждения,температура тягового двигателя,температура инвертора,скорость двигателя,мощность двигателя,положение рейки перед,ток рейки перед,температура рейки перед,положение рейки зад,ток рейки зад,температура рейки зад,напряжение ТАБ высокое ,ток батареи ТАБ,time
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,0.0,0.0,104.0,-40.0,3.0,-81.0,0.0,6.0,357.4,-1.3,12:47:50.153758
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,0.0,0.0,104.0,-60.0,3.0,-81.0,0.0,6.0,357.4,-1.3,12:47:50.507957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,0.0,0.0,104.0,60.0,3.0,-81.0,0.0,6.0,357.4,-1.3,12:47:50.892727
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,0.0,0.0,104.0,20.0,3.0,-81.0,0.0,6.0,357.4,-1.2,12:47:51.256186
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,0.0,0.0,104.0,20.0,3.0,-81.0,0.0,6.0,357.4,-1.2,12:47:51.594944
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,35.0,25.0,0.0,0.0,7.0,-6250.0,3.0,11.0,7200.0,6.0,357.4,-1.2,12:47:51.976830
0.34,0.33,0.0,0.0,0.0,0.0,0.0,0.27,35.0,25.0,0.0,0.0,3.0,-1360.0,3.0,26.0,4600.0,6.0,357.3,-1.2,12:47:52.345793
0.21,0.17,0.0,0.0,-1.0,-0.78,5.08,1.24,35.0,25.0,0.0,0.0,8.0,3360.0,3.0,23.0,6000.0,6.0,357.3,-1.2,12:47:52.711863
0.15,0.0,0.0,0.0,0.0,0.0,0.0,1.24,35.0,25.0,0.0,0.0,8.0,4780.0,3.0,26.0,8800.0,6.0,357.3,-1.2,12:47:53.077525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,35.0,25.0,0.0,0.0,8.0,5540.0,3.0,25.0,9700.0,6.0,357.3,-1.2,12:47:53.442961
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,35.0,25.0,0.0,0.0,8.0,5710.0,3.0,26.0,10100.0,6.0,357.3,-1.2,12:47:53.830870
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,35.0,25.0,0.0,0.0,8.0,5770.0,3.0,26.0,10200.0,6.0,357.1,-3.3,12:47:54.216974
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,35.0,25.0,0.0,0.0,8.0,5840.0,3.0,26.0,10300.0,6.0,357.1,-3.3,12:47:54.613309
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,35.0,25.0,0.0,0.0,8.0,5820.0,3.0,26.0,10400.0,6.0,357.1,-3.3,12:47:55.080406
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,35.0,25.0,0.0,0.0,8.0,5760.0,3.0,26.0,10400.0,6.0,357.1,-3.3,12:47:55.471226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,35.0,25.0,0.0,0.0,8.0,5980.0,3.0,26.0,10300.0,6.0,357.1,-3.3,12:47:55.872556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,35.0,25.0,0.0,0.0,8.0,5890.0,3.0,26.0,10300.0,6.0,357.1,-3.3,12:47:56.240982
0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.27,35.0,25.0,0.0,0.0,8.0,5820.0,3.0,26.0,10300.0,6.0,357.1,-3.3,12:47:56.690036
0.0,0.0,0.0,0.0,3.27,2.34,10.16,2.75,35.0,25.0,0.0,0.0,8.0,5830.0,3.0,26.0,10300.0,6.0,357.1,-3.3,12:47:57.075057
0.0,0.0,0.0,0.0,5.0,3.91,10.16,4.25,35.0,25.0,9.97,0.0,8.0,5820.0,3.0,25.0,10300.0,6.0,357.1,-3.3,12:47:57.507046
0.21,0.0,0.0,0.0,7.0,6.25,15.23,4.25,35.0,25.0,94.61,0.0,8.0,5800.0,3.0,26.0,10200.0,6.0,357.1,-3.3,12:47:57.877293
0.32,0.19,0.25,0.25,10.0,9.38,25.39,4.94,35.0,25.0,76.02,0.0,9.0,5850.0,3.0,30.0,9900.0,6.0,357.1,-3.3,12:47:58.278267
0.27,0.35,0.29,0.28,13.99,12.5,30.47,6.45,35.0,25.0,85.79,0.0,14.0,6520.0,3.0,29.0,5800.0,6.0,357.1,-3.3,12:47:58.664184
0.73,0.72,0.73,0.76,14.0,14.84,35.55,7.41,35.0,25.0,121.3,0.0,35.0,6750.0,3.0,-5.0,4800.0,6.0,357.1,-3.3,12:47:59.065168
1.36,1.55,1.38,1.42,10.0,10.16,25.39,6.04,35.0,25.0,246.52,0.0,331.0,12930.0,3.0,-547.0,10900.0,6.0,357.1,-3.3,12:47:59.528308
1.41,1.8,1.81,1.46,6.0,6.25,15.23,3.29,35.0,25.0,313.75,0.0,611.0,10120.0,3.0,-409.0,10600.0,6.0,357.1,-3.3,12:47:59.967993
1.55,1.46,1.6,1.27,9.0,7.81,15.23,4.25,35.0,25.0,304.9,0.0,230.0,-850.0,3.0,216.0,11200.0,6.0,357.1,-3.3,12:48:00.331046
1.8,1.4,1.55,1.74,9.0,8.59,15.23,4.25,35.0,25.0,309.2,0.0,-344.0,-10480.0,3.0,573.0,8500.0,6.0,357.1,-3.3,12:48:00.715990
1.96,1.58,1.58,2.06,10.0,8.59,20.31,4.53,35.0,25.0,346.88,0.0,-559.0,-6320.0,3.0,539.0,9400.0,6.0,357.1,-3.3,12:48:01.148666
2.0,1.96,1.8,2.02,10.0,9.38,20.31,4.53,35.0,25.0,375.88,0.0,-222.0,2030.0,3.0,154.0,5400.0,6.0,356.8,-5.8,12:48:01.534162
2.17,2.19,2.16,2.23,11.0,10.16,20.31,4.94,35.0,25.0,421.68,0.01,-79.0,3030.0,3.0,50.0,4900.0,6.0,356.8,-5.8,12:48:01.903182
2.44,2.41,2.43,2.44,9.0,9.38,20.31,4.53,35.0,25.0,467.87,0.01,-10.0,4990.0,3.0,33.0,4500.0,6.0,356.7,-6.3,12:48:02.289023
2.7,2.59,2.56,2.61,9.0,8.59,15.23,4.53,35.0,25.0,509.98,0.01,0.0,4730.0,3.0,28.0,4700.0,6.0,356.7,-6.3,12:48:02.674067
2.69,2.72,2.55,2.77,0.0,0.0,0.0,3.02,35.0,25.0,528.44,0.0,47.0,4810.0,3.0,-159.0,8700.0,6.0,356.7,-6.3,12:48:03.074264
1.97,2.58,2.5,2.19,0.0,0.0,0.0,1.78,35.0,25.0,421.44,0.0,448.0,9260.0,3.0,-751.0,9500.0,6.0,356.7,-6.3,12:48:03.475146
1.57,2.12,2.08,1.62,7.0,6.25,15.23,3.02,35.0,25.0,441.65,0.0,817.0,8970.0,3.0,-852.0,7700.0,6.0,356.7,-6.3,12:48:03.875570
1.35,1.83,1.86,1.41,10.0,9.38,20.31,4.25,35.0,25.0,344.9,0.0,899.0,11210.0,3.0,-911.0,10400.0,6.0,356.8,-5.1,12:48:04.259460
1.32,1.82,1.79,1.34,17.0,14.06,25.39,4.94,35.0,25.0,320.25,0.01,926.0,7430.0,3.0,-930.0,12300.0,6.0,356.8,-5.1,12:48:04.639403
1.58,2.18,2.1,1.56,18.0,17.19,30.47,6.45,35.0,25.0,359.67,0.01,958.0,8250.0,3.0,-936.0,10400.0,6.0,356.8,-5.1,12:48:05.025021
1.99,2.77,2.72,1.94,16.0,16.41,30.47,6.45,35.0,25.0,444.92,0.01,967.0,10340.0,3.0,-936.0,10000.0,6.0,356.8,-5.1,12:48:05.395149
2.3,3.18,3.16,2.26,15.0,14.84,25.39,6.04,35.0,25.0,517.92,0.01,982.0,15480.0,3.0,-942.0,7300.0,6.0,356.8,-5.1,12:48:05.796268
2.44,3.43,3.39,2.46,13.0,13.28,25.39,4.94,35.0,25.0,582.04,0.01,990.0,20550.0,3.0,-942.0,5800.0,6.0,356.8,-5.1,12:48:06.202207
2.59,3.6,3.55,2.54,14.0,13.28,25.39,5.76,35.0,25.0,611.67,0.01,997.0,24510.0,3.0,-945.0,6900.0,6.0,356.8,-5.1,12:48:06.598617
2.66,3.63,3.63,2.68,15.0,13.28,25.39,4.94,35.0,25.0,627.15,0.01,997.0,26070.0,3.0,-943.0,9100.0,6.0,356.8,-5.1,12:48:06.984551
2.9,4.07,4.02,2.97,15.0,14.84,25.39,6.04,35.0,25.0,686.2,0.01,997.0,26650.0,3.0,-943.0,9600.0,6.0,356.3,-9.3,12:48:07.385617
3.12,4.32,4.34,3.14,12.09,12.5,25.39,5.76,35.0,25.0,730.7,0.01,997.0,26780.0,3.0,-944.0,9700.0,6.0,356.3,-9.3,12:48:07.786311
3.15,4.31,4.31,3.14,15.0,14.84,25.39,6.04,35.0,25.0,748.11,0.01,997.0,26970.0,3.0,-944.0,9800.0,6.0,356.3,-9.3,12:48:08.187601
3.4,4.62,4.55,3.25,15.0,14.84,25.39,5.9,35.0,25.0,774.14,0.01,997.0,27140.0,3.0,-944.0,9800.0,6.0,356.3,-9.3,12:48:08.588100
3.52,4.85,4.75,3.49,14.0,14.84,25.39,6.04,35.0,25.0,829.26,0.02,998.0,26870.0,3.0,-944.0,9800.0,6.0,356.3,-9.3,12:48:08.988428
3.67,5.07,4.98,3.68,13.0,12.5,25.39,5.76,35.0,25.0,866.94,0.01,998.0,26770.0,3.0,-944.0,9700.0,6.0,356.1,-9.8,12:48:09.366739
3.72,5.12,5.11,3.74,13.0,12.5,25.39,5.76,35.0,25.0,878.97,0.01,998.0,26450.0,3.0,-944.0,9800.0,6.0,356.1,-9.8,12:48:09.768569
3.63,5.08,5.06,3.64,11.0,12.5,20.31,4.94,35.0,25.0,860.38,0.01,998.0,26670.0,3.0,-944.0,9700.0,6.0,356.1,-9.8,12:48:10.169342
3.4,4.76,4.83,3.51,9.78,9.38,15.23,4.53,35.0,25.0,827.59,0.01,998.0,27010.0,3.0,-944.0,9500.0,6.0,356.1,-9.8,12:48:10.554425
3.23,4.49,4.53,3.2,13.0,12.5,25.39,5.76,35.0,25.0,778.14,0.01,998.0,27350.0,3.0,-945.0,9600.0,6.0,356.1,-9.8,12:48:10.971556
3.07,4.25,4.2,3.1,13.0,12.5,25.39,5.76,35.0,25.0,735.8,0.01,998.0,26980.0,3.0,-945.0,9600.0,6.0,356.1,-9.8,12:48:11.372627
2.93,4.09,3.99,2.87,17.0,15.62,30.47,6.04,35.0,25.0,713.67,0.01,998.0,26920.0,3.0,-945.0,9700.0,6.0,356.1,-9.8,12:48:11.758021
2.92,4.08,4.03,2.91,17.0,17.19,30.47,6.45,35.0,25.0,692.33,0.02,998.0,26610.0,3.0,-945.0,9600.0,6.0,356.1,-9.8,12:48:12.158946
3.02,4.08,3.99,2.98,18.0,17.19,30.47,6.45,35.0,25.0,710.81,0.02,998.0,26550.0,3.0,-946.0,9700.0,6.0,356.1,-9.8,12:48:12.529268
3.05,4.12,4.01,2.89,19.0,18.75,35.55,7.55,35.0,25.0,711.69,0.02,998.0,27040.0,3.0,-946.0,9500.0,6.0,356.1,-9.8,12:48:12.899365
2.94,4.06,3.93,2.75,20.0,18.75,35.55,6.45,35.0,25.0,692.15,0.02,998.0,26980.0,3.0,-946.0,9400.0,6.0,356.1,-9.8,12:48:13.277690
2.9,4.03,3.86,2.84,20.0,19.53,35.55,7.41,35.0,25.0,693.53,0.02,998.0,27160.0,3.0,-946.0,9400.0,6.0,356.1,-9.8,12:48:13.663358
2.98,4.1,3.92,2.86,21.0,21.09,40.62,8.78,35.0,25.0,700.92,0.02,998.0,26870.0,3.0,-946.0,9400.0,6.0,356.1,-9.8,12:48:14.033813
3.17,4.32,4.13,2.99,27.0,24.22,45.7,8.78,35.0,25.0,731.62,0.02,998.0,26630.0,3.0,-946.0,9500.0,6.0,356.1,-9.8,12:48:14.419405
3.65,4.91,4.69,3.31,24.0,24.22,45.7,9.47,35.0,25.0,825.04,0.03,998.0,26680.0,3.0,-947.0,8900.0,6.0,356.1,-9.8,12:48:14.804609
3.78,5.16,4.93,3.54,23.0,22.66,40.62,8.78,35.0,25.0,889.95,0.03,998.0,26900.0,3.0,-946.0,7900.0,6.0,356.1,-9.8,12:48:15.182949
4.01,5.47,5.25,3.78,24.0,23.44,45.7,8.92,35.0,25.0,926.39,0.03,998.0,27200.0,3.0,-946.0,7800.0,6.0,356.1,-9.8,12:48:15.568616
4.03,5.77,5.58,4.05,24.0,23.44,45.7,8.92,35.0,25.0,963.68,0.03,998.0,27150.0,3.0,-946.0,7700.0,6.0,356.1,-9.8,12:48:15.922504
4.25,6.0,5.76,4.1,23.0,23.44,45.7,8.92,35.0,25.0,1011.1,0.03,998.0,26880.0,3.0,-946.0,7600.0,6.0,355.1,-16.5,12:48:16.307402
4.53,6.35,6.17,4.42,22.0,22.66,40.62,8.92,35.0,25.0,1073.61,0.03,998.0,26640.0,3.0,-946.0,7700.0,6.0,355.1,-16.5,12:48:16.686364
4.76,6.65,6.51,4.74,21.0,20.31,35.55,7.96,35.0,25.0,1124.46,0.03,998.0,26720.0,3.0,-946.0,7700.0,6.0,355.1,-16.5,12:48:17.071226
4.87,6.95,6.73,4.9,21.0,20.31,40.62,7.96,35.0,25.0,1165.29,0.03,998.0,26920.0,3.0,-946.0,7600.0,6.0,355.1,-16.5,12:48:17.472374
5.03,7.09,6.95,5.07,21.0,20.31,35.55,7.96,35.0,25.0,1195.45,0.03,998.0,27070.0,3.0,-946.0,7700.0,6.0,355.1,-16.5,12:48:17.820561
5.47,7.37,7.13,5.24,20.0,20.31,35.55,7.96,36.25,25.0,1257.66,0.03,998.0,26810.0,3.0,-946.0,7600.0,6.0,355.1,-16.5,12:48:18.164576
5.43,7.58,7.46,5.45,20.0,19.53,35.55,7.55,36.25,25.0,1280.81,0.03,998.0,26560.0,3.0,-946.0,7700.0,6.0,355.1,-16.5,12:48:18.508370
5.53,7.81,7.66,5.65,19.0,18.75,35.55,7.55,36.25,25.0,1322.14,0.03,998.0,26460.0,3.0,-946.0,7700.0,6.0,355.1,-16.5,12:48:18.876105
5.7,7.95,7.81,5.72,19.0,18.75,35.55,7.55,35.0,25.0,1353.84,0.03,998.0,26690.0,3.0,-946.0,7700.0,6.0,355.1,-16.5,12:48:19.234367
5.87,8.08,8.01,5.75,18.0,17.19,30.47,7.27,35.0,25.0,1376.64,0.03,998.0,27000.0,3.0,-946.0,7700.0,6.0,355.1,-16.5,12:48:19.603810
5.59,7.69,8.03,5.77,-5.91,-3.12,5.08,3.29,35.0,25.0,1220.12,-0.0,998.0,27100.0,3.0,-946.0,7600.0,6.0,355.1,-16.5,12:48:19.967220
4.52,6.27,6.36,4.52,0.0,0.0,0.0,3.02,35.0,25.0,1169.24,0.0,998.0,27070.0,3.0,-946.0,7700.0,6.0,356.6,-1.9,12:48:20.318406
4.14,5.49,5.51,4.05,4.0,3.91,10.16,3.02,35.0,25.0,1028.84,0.0,998.0,26770.0,3.0,-946.0,7600.0,6.0,356.6,-1.9,12:48:20.669994
3.73,4.98,4.95,3.63,8.0,6.25,15.23,4.25,35.0,25.0,877.3,0.01,998.0,26350.0,3.0,-946.0,7700.0,6.0,356.6,-1.9,12:48:21.024509
3.43,4.66,4.59,3.39,12.9,10.16,20.31,4.94,35.0,25.0,819.93,0.01,998.0,26340.0,3.0,-946.0,7700.0,6.0,356.6,-1.9,12:48:21.409080
3.47,4.73,4.61,3.27,15.0,14.84,25.39,5.9,35.0,25.0,804.27,0.02,998.0,26320.0,3.0,-946.0,7800.0,6.0,356.6,-1.9,12:48:21.772304
3.61,4.94,4.8,3.56,16.0,15.62,30.47,6.45,35.0,25.0,839.22,0.02,998.0,26650.0,3.0,-946.0,7700.0,6.0,356.6,-1.9,12:48:22.172501
3.68,5.13,5.02,3.68,17.0,15.62,30.47,6.45,35.0,25.0,871.27,0.02,998.0,26970.0,3.0,-946.0,7600.0,6.0,355.7,-11.0,12:48:22.557572
3.89,5.36,5.32,3.82,17.0,15.62,30.47,6.45,35.0,25.0,897.33,0.02,998.0,27090.0,3.0,-946.0,7700.0,6.0,355.7,-11.0,12:48:23.012258
4.04,5.64,5.47,4.03,17.0,15.62,30.47,6.45,35.0,25.0,953.93,0.02,998.0,26650.0,3.0,-946.0,7700.0,6.0,355.5,-12.0,12:48:23.413124
4.13,5.91,5.83,4.14,17.0,16.41,30.47,6.45,35.0,25.0,986.32,0.02,998.0,26450.0,3.0,-946.0,7700.0,6.0,355.5,-12.0,12:48:23.798196
4.35,5.96,5.99,4.38,17.0,15.62,30.47,6.04,35.0,25.0,1010.47,0.02,998.0,26710.0,3.0,-946.0,7800.0,6.0,355.5,-12.0,12:48:24.199200
4.49,6.17,6.09,4.47,17.0,16.41,30.47,6.45,35.0,25.0,1053.2,0.02,998.0,26820.0,3.0,-946.0,7700.0,6.0,355.5,-12.0,12:48:24.578156
4.74,6.54,6.41,4.65,-2.46,-0.78,0.0,4.25,35.0,25.0,1085.1,-0.0,998.0,26910.0,3.0,-946.0,7700.0,6.0,355.5,-12.0,12:48:24.964037
3.79,5.01,5.08,3.66,0.0,0.0,0.0,1.78,35.0,25.0,968.69,0.0,998.0,27030.0,3.0,-946.0,7700.0,6.0,355.5,-12.0,12:48:25.365638
3.3,4.46,4.51,3.35,7.0,6.25,15.23,3.02,35.0,25.0,753.55,0.01,998.0,26910.0,3.0,-946.0,7700.0,6.0,355.5,-12.0,12:48:25.767239
3.14,4.3,4.43,3.19,10.6,9.38,20.31,4.53,35.0,25.0,745.38,0.01,998.0,26650.0,3.0,-946.0,7700.0,6.0,355.5,-12.0,12:48:26.136647
3.31,4.3,4.24,3.16,13.0,11.72,20.31,4.94,35.0,25.0,745.34,0.01,998.0,26690.0,3.0,-946.0,7700.0,6.0,356.1,-7.9,12:48:26.522540
3.32,4.48,4.35,3.22,14.0,13.28,25.39,5.76,35.0,25.0,776.25,0.01,998.0,27010.0,3.0,-946.0,7700.0,6.0,356.1,-7.9,12:48:26.923392
3.44,4.83,4.75,3.37,15.0,14.84,25.39,6.04,35.0,25.0,810.82,0.02,998.0,27070.0,3.0,-945.0,7700.0,6.0,356.1,-7.9,12:48:27.324196
3.53,5.04,5.0,3.6,15.0,14.84,25.39,6.04,35.0,25.0,829.78,0.02,998.0,27020.0,3.0,-945.0,7900.0,6.0,356.1,-7.9,12:48:27.724947
3.8,5.22,5.17,3.84,15.0,14.84,25.39,5.9,35.0,25.0,895.74,0.02,998.0,26840.0,3.0,-945.0,7900.0,6.0,356.1,-7.9,12:48:28.110384
3.97,5.45,5.46,3.96,15.0,14.84,25.39,5.9,35.0,25.0,926.11,0.02,998.0,27070.0,3.0,-945.0,7900.0,6.0,356.1,-7.9,12:48:28.473897
4.19,5.72,5.67,4.11,13.0,13.28,25.39,5.76,35.0,25.0,969.85,0.02,998.0,26850.0,3.0,-945.0,7900.0,6.0,356.1,-7.9,12:48:28.859020
4.21,5.93,5.85,4.17,14.0,14.84,25.39,5.9,35.0,25.0,1007.5,0.02,998.0,26830.0,3.0,-945.0,7900.0,6.0,356.1,-7.9,12:48:29.228061
4.18,5.83,5.86,4.32,-2.4,0.0,0.0,3.29,35.0,25.0,976.43,0.0,998.0,26740.0,3.0,-945.0,7900.0,6.0,356.1,-7.9,12:48:29.629188
3.36,4.42,4.5,3.28,0.0,0.0,0.0,3.02,35.0,25.0,820.98,0.0,998.0,26830.0,3.0,-946.0,7700.0,6.0,356.1,-7.9,12:48:29.992257
2.8,3.71,3.78,2.77,8.03,6.25,15.23,3.02,35.0,25.0,710.22,0.0,998.0,26780.0,3.0,-946.0,7700.0,6.0,356.1,-7.9,12:48:30.377230
2.73,3.3,3.15,2.41,14.0,12.5,25.39,5.76,35.0,25.0,601.35,0.01,998.0,26770.0,3.0,-581.0,11600.0,6.0,356.1,-7.9,12:48:30.778014
2.56,3.48,3.44,2.46,17.0,15.62,30.47,6.45,35.0,25.0,608.87,0.01,998.0,26780.0,3.0,-811.0,10500.0,6.0,356.1,-7.9,12:48:31.178637
2.65,3.6,3.51,2.56,19.0,17.19,30.47,7.41,35.0,25.0,621.11,0.01,998.0,26890.0,3.0,-876.0,9800.0,6.0,356.1,-7.9,12:48:31.580291
2.76,3.94,3.84,2.79,20.0,18.75,35.55,7.41,35.0,25.0,649.07,0.02,998.0,27030.0,3.0,-907.0,10000.0,6.0,356.1,-7.9,12:48:31.966207
2.85,4.13,4.04,2.95,20.0,19.53,35.55,7.55,35.0,25.0,688.48,0.02,998.0,26870.0,3.0,-924.0,10800.0,6.0,356.1,-7.9,12:48:32.436651
3.12,4.3,4.28,3.12,20.0,19.53,35.55,7.55,35.0,25.0,733.25,0.02,998.0,26870.0,3.0,-925.0,9100.0,6.0,356.1,-7.9,12:48:32.869361
3.25,4.52,4.4,3.14,21.0,20.31,35.55,7.96,35.0,25.0,768.54,0.02,998.0,26620.0,3.0,-928.0,8400.0,6.0,356.1,-7.9,12:48:33.238436
3.32,4.58,4.47,3.25,22.0,20.31,35.55,7.55,35.0,25.0,780.52,0.02,998.0,26660.0,3.0,-934.0,8200.0,6.0,355.4,-12.8,12:48:33.639588
3.46,4.78,4.62,3.31,23.0,21.09,40.62,7.96,35.0,25.0,812.82,0.02,998.0,26990.0,3.0,-943.0,8200.0,6.0,355.4,-12.8,12:48:34.040812
3.69,5.01,4.82,3.47,23.0,22.66,40.62,8.78,35.0,25.0,844.76,0.02,998.0,26940.0,3.0,-943.0,8100.0,6.0,355.4,-12.8,12:48:34.441384
4.01,5.38,5.16,3.73,23.0,22.66,40.62,7.96,35.0,25.0,912.37,0.03,998.0,26890.0,3.0,-944.0,8100.0,6.0,355.4,-12.8,12:48:34.826437
4.11,5.6,5.39,3.88,22.0,21.09,40.62,7.96,35.0,25.0,948.12,0.03,998.0,26840.0,3.0,-944.0,8200.0,6.0,355.4,-12.8,12:48:35.204883
4.2,5.77,5.58,4.07,22.0,22.66,40.62,7.96,35.0,25.0,993.9,0.03,998.0,26670.0,3.0,-944.0,8100.0,6.0,355.0,-15.2,12:48:35.605493
4.34,5.93,5.75,4.13,-0.6,21.09,40.62,7.96,35.0,25.0,998.69,0.03,998.0,26600.0,3.0,-940.0,7400.0,6.0,355.0,-15.2,12:48:35.989919
3.57,4.04,4.29,3.26,-12.6,-9.38,20.31,4.25,35.0,25.0,741.79,-0.01,830.0,11300.0,3.0,-403.0,7100.0,6.0,355.0,-15.2,12:48:36.390156
1.9,1.63,2.09,1.96,-23.0,-24.22,45.7,9.06,35.0,25.0,439.66,-0.01,223.0,-2580.0,3.0,-146.0,7600.0,6.0,355.0,-15.2,12:48:36.791524
0.74,0.86,0.74,0.76,-2.0,-1.56,5.08,3.29,35.0,25.0,224.22,-0.0,24.0,-2290.0,3.0,-46.0,8400.0,6.0,355.0,-15.2,12:48:37.191933
0.34,0.16,0.29,0.27,0.0,-0.78,5.08,1.78,35.0,25.0,176.04,-0.0,14.0,-4210.0,3.0,-7.0,9600.0,6.0,355.0,-15.2,12:48:37.562105
0.32,0.35,0.35,0.36,0.0,0.0,0.0,1.24,35.0,25.0,171.58,0.0,11.0,-4800.0,3.0,7.0,9100.0,6.0,355.0,-15.2,12:48:37.947423
0.39,0.21,0.32,0.3,0.0,-0.78,5.08,1.24,35.0,25.0,72.46,-0.0,8.0,-2580.0,3.0,14.0,8700.0,6.0,355.0,-15.2,12:48:38.332763
0.15,0.18,0.15,0.15,0.0,0.0,0.0,0.27,35.0,25.0,61.0,0.0,8.0,-90.0,3.0,19.0,8900.0,6.0,355.0,-15.2,12:48:38.765406
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,60.79,0.0,10.0,1740.0,3.0,22.0,9200.0,6.0,355.0,-15.2,12:48:39.150573
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,2.84,0.0,10.0,270.0,3.0,13.0,0.0,6.0,356.4,-3.5,12:48:39.536105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,0.04,0.0,10.0,60.0,3.0,13.0,0.0,6.0,356.4,-3.5,12:48:39.915299
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,0.0,0.0,10.0,40.0,3.0,13.0,0.0,6.0,356.4,-3.5,12:48:40.285272
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,0.0,0.0,10.0,60.0,3.0,13.0,0.0,6.0,356.4,-3.5,12:48:40.654341
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,0.0,0.0,10.0,70.0,3.0,13.0,0.0,6.0,356.4,-3.5,12:48:41.039350
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,0.0,0.0,10.0,30.0,3.0,13.0,0.0,6.0,356.4,-3.5,12:48:41.417945
