скорость ПП колеса,скорость ПЛ колеса,скорость ЗП колеса,скорость ЗЛ колеса,заданный момент двигателя,реализованный момент двигателя,ток Фазной Обмотки,ток Обмотки Возбуждения,температура тягового двигателя,температура инвертора,скорость двигателя,мощность двигателя,положение рейки перед,ток рейки перед,температура рейки перед,положение рейки зад,ток рейки зад,температура рейки зад,напряжение ТАБ высокое ,ток батареи ТАБ,time
0.0,0.0,0.0,0.0,1.0,0.78,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.1,14:04:00.622641
0.0,0.0,0.0,0.0,1.0,0.78,5.08,2.47,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.1,14:04:01.054654
0.0,0.0,0.0,0.0,1.0,0.78,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.1,14:04:01.486825
0.0,0.0,0.0,0.0,1.0,0.78,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.1,14:04:01.940744
0.0,0.0,0.0,0.0,1.0,0.78,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.1,14:04:02.388608
0.0,0.0,0.0,0.0,1.0,0.78,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12000.0,17.0,356.1,-4.1,14:04:02.743205
0.0,0.0,0.0,0.0,1.0,0.78,5.08,3.29,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12000.0,17.0,356.1,-4.1,14:04:03.143864
0.0,0.0,0.0,0.0,1.0,0.78,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12000.0,17.0,356.1,-4.1,14:04:03.575713
0.0,0.0,0.0,0.0,1.0,0.78,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.1,14:04:03.991651
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.47,35.0,28.75,3.83,0.0,1.0,17900.0,18.0,-1.0,12100.0,17.0,356.1,-4.1,14:04:04.391881
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.47,35.0,28.75,10.82,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.2,14:04:04.777454
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.2,35.0,28.75,10.94,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.2,14:04:05.247378
0.0,0.0,0.0,0.0,2.0,1.56,5.08,3.29,35.0,28.75,0.77,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.2,14:04:05.632296
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.2,14:04:06.064059
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.47,35.0,28.75,0.0,0.0,1.0,15500.0,18.0,-1.0,12100.0,17.0,356.1,-4.2,14:04:06.449659
0.0,0.0,0.0,0.0,2.0,1.56,5.08,3.29,35.0,28.75,0.0,0.0,1.0,17100.0,18.0,-1.0,12100.0,17.0,356.1,-4.2,14:04:06.834050
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17600.0,18.0,-1.0,12100.0,17.0,356.1,-4.2,14:04:07.212678
0.0,0.0,0.0,0.0,2.0,1.56,5.08,3.29,35.0,28.75,0.0,0.0,1.0,17600.0,18.0,-1.0,12100.0,17.0,356.1,-4.2,14:04:07.598724
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.2,14:04:07.999717
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.2,14:04:08.400327
0.0,0.0,0.0,0.0,2.0,1.56,5.08,3.29,35.0,28.75,0.0,0.0,1.0,17800.0,19.0,-1.0,12100.0,17.0,356.1,-4.2,14:04:08.785668
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.2,14:04:09.155205
0.0,0.0,0.0,0.0,2.0,1.56,5.08,3.29,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.2,14:04:09.556101
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.2,14:04:10.004135
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.2,14:04:10.489495
0.0,0.0,0.0,0.0,2.0,1.56,5.08,3.29,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12000.0,17.0,356.1,-4.2,14:04:10.890674
0.0,0.0,0.0,0.0,2.0,1.56,5.08,3.29,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12000.0,17.0,356.1,-4.2,14:04:11.291298
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12000.0,17.0,356.1,-4.2,14:04:11.745707
0.0,0.0,0.0,0.0,2.0,1.56,5.08,3.29,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12000.0,17.0,356.1,-4.2,14:04:12.213885
0.0,0.0,0.0,0.0,2.0,1.56,5.08,3.29,35.0,28.75,0.0,0.0,1.0,17800.0,19.0,-1.0,12100.0,17.0,356.1,-4.3,14:04:12.677966
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.3,14:04:13.109913
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17900.0,18.0,-1.0,12100.0,17.0,356.1,-4.3,14:04:13.564119
0.0,0.0,0.0,0.0,2.0,1.56,5.08,3.29,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.3,14:04:13.965222
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.47,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.3,14:04:14.413071
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.3,14:04:14.798878
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.47,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.3,14:04:15.184540
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.47,35.0,28.75,0.0,0.0,1.0,17800.0,19.0,-1.0,12100.0,17.0,356.1,-4.3,14:04:15.732037
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.3,14:04:16.155024
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.47,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.3,14:04:16.634455
0.0,0.0,0.0,0.0,2.0,1.56,5.08,3.29,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.3,14:04:17.035418
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.47,35.0,28.75,0.0,0.0,1.0,17900.0,19.0,-1.0,12100.0,17.0,356.1,-4.3,14:04:17.420349
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.2,35.0,28.75,0.0,0.0,1.0,17800.0,18.0,-1.0,12100.0,17.0,356.1,-4.1,14:04:17.875382
0.0,0.0,0.0,0.0,2.0,1.56,5.08,3.29,35.0,28.75,0.0,0.0,1.0,17900.0,19.0,-1.0,12100.0,17.0,356.1,-4.1,14:04:18.307635
0.0,0.0,0.0,0.0,2.0,1.56,5.08,3.29,35.0,28.75,0.0,0.0,1.0,13400.0,19.0,-1.0,12100.0,17.0,356.1,-4.1,14:04:18.754039
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.2,35.0,28.75,0.0,0.0,1.0,11100.0,19.0,-1.0,12100.0,17.0,356.1,-4.1,14:04:19.124590
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.2,35.0,28.75,0.0,0.0,1.0,10400.0,19.0,-1.0,12100.0,17.0,356.1,-4.1,14:04:19.493620
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.2,35.0,28.75,0.0,0.0,1.0,10100.0,19.0,-1.0,12100.0,17.0,356.1,-4.1,14:04:19.979375
0.0,0.0,0.0,0.0,2.0,1.56,5.08,3.29,35.0,28.75,0.0,0.0,1.0,10000.0,19.0,-1.0,12000.0,18.0,356.1,-4.1,14:04:20.342716
0.0,0.0,0.0,0.0,2.0,1.56,5.08,3.29,35.0,28.75,0.0,0.0,1.0,9900.0,19.0,-1.0,12100.0,17.0,356.1,-4.1,14:04:20.812004
0.0,0.0,0.0,0.0,2.0,1.56,5.08,3.29,35.0,28.75,0.0,0.0,1.0,9900.0,19.0,-1.0,12100.0,17.0,356.1,-4.1,14:04:21.154554
0.0,0.0,0.0,0.0,2.0,1.56,5.08,2.2,35.0,28.75,0.0,0.0,0.0,9900.0,19.0,-1.0,12100.0,17.0,356.1,-4.1,14:04:21.530752
